field,raw,count,auto_matched,score,canonical,review,evidence
Decisão,CONCEDIDA NÃO CONHECER DO OBJECTO DO RECURSO.,1,0,0.30,Não conhecer,0,rule
Decisão,CONCEDIDA PARCAILAMENTE A REVISTA DAS RÉS E NEGADA A REVISTA DOS AUTORES,1,0,0.31,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIAL REVISTA CC,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALEMENTE A REVISTA PRINCIPAL NEGADA REVISTA SUBORDINADA,1,0,0.31,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALEMENTE A REVISTA.,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALEMNTE,1,0,0.56,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALEMNTE A REVISTA,1,0,0.38,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENETE A REVISTA,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENMTE A REVISTA.,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENT A REVISTA,1,0,0.42,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE  A REVISTA,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A NO DEMAIS DETERMINADO O PROSSEGUIMENTO DOS AUTOS,1,0,0.32,Prosseguir os autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE A RECLAMAÇÃO,1,0,0.49,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A RETRIBUIÇÃO,1,0,0.42,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA .,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA COM REMESSA DOS AUTOS AO TRIBUNAL DA RELAÇÃO.,1,0,0.27,Remeter os autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA COM VOTO DE VENCIDO,1,0,0.38,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DA A. CONCEDIDA PARCIALMENTE A REVISTA DOS RR.,1,0,0.35,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DA A. E CONCEDIDA A REVISTA SUBORDINADA DA RÉ,1,0,0.27,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DA AUTORA,1,0,0.43,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DA AUTORA E NEGADA A DA RÉ,1,0,0.34,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DA DD E NEGADAS AS DEMAIS,1,0,0.34,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DA REQUERENTE E NEGADA A REVISTA DO REQUERIDO,1,0,0.27,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DAS AA. E NEGADA A REVISTA DO R.,1,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DO AUTOR E NEGADA A DO RÉU.,1,0,0.34,Negar provimento,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA DO AUTOR, NEGADA A REVISTA DA RÉ",1,0,0.31,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DO AUTOR.,1,0,0.44,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DO EMPREGADOR CTT.,1,0,0.40,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DO RECORRENTE GG,1,0,0.43,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DOS AA E NEGADA A REVISTA DA R,1,0,0.32,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DOS AUTORES E NEGADA A REVISTA DOS REUS,1,0,0.29,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DOS AUTORES NEGADA A REVISTA DA RÉ,1,0,0.31,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA DOS AUTORES. NEGADA A REVISTA DA RÉ,1,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E ANULADO ACÓRDÃO RECORRIDO,1,0,0.32,Anular,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E ANULADO O ACÓRDÃO DA RELAÇÃO PARA CONHECIMENTO DA QUESTÃO PRÉVIA.,1,0,0.24,Sem informação,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E ANULADO O ACÓRDÃO RECORRIDO,1,0,0.31,Anular,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E ANULADO O JULGAMENTO DA MATÉRIA DE FACTO FEITO PELO TRIBUNAL DA RELAÇÃO,1,0,0.23,Anular,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E BAIXA DOS AUTOS,1,0,0.44,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E BAIXA DOS AUTOS QUANTO AO MAIS,1,0,0.34,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E BAIXA DOS AUTOS À RELAÇÃO,1,0,0.37,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E BAIXA À 1ª INSTÂNCIA,1,0,0.35,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA E DEVOLUÇÃO DOS AUTOS À RELAÇÃO,1,0,0.31,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA INTERPOSTA PELA RÉ,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA INTERPOSTA PELO AUTOR.,1,0,0.37,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA PRINCIPAL E IMPROCEDENTE O RECURSO SUBORDINADO,1,0,0.32,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA PRINCIPAL E NEGADA A REVISTA SUBORDINADA,1,0,0.32,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA PRINCIPAL. NEGADO PROVIMENTO À REVISTA SUBORDINADA,1,0,0.30,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA À RÉ E CONCEDIDA REVISTA AOS AUTORES,1,0,0.32,Conceder provimento parcialmente,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA, ANULADO O ACÓRDÃO RECORRIDO.",1,0,0.31,Anular,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA, ANULADO O ACÓRDÃO.",1,0,0.35,Anular,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA, DETERMINANDO-SE A BAIXA DO PROCESSO",1,0,0.29,Ordenar baixa dos autos,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA, EXCLUINDO O RENDIMENTO CORRESPONDENTE A 1,5 SMN",1,0,0.28,Conceder provimento parcialmente,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA, NEGADA REVISTA DOS RÉUS",1,0,0.35,Negar provimento,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA, ORDENADO-SE, TAMBÉM, A BAIXA DOS AUTOS NO TRIBUNAL DA RELAÇÃO",1,0,0.23,Ordenar baixa dos autos,0,rule
Decisão,"CONCEDIDA PARCIALMENTE A REVISTA, REMETENDO-SE PARA A RELAÇÃO .",1,0,0.34,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA. ALTERADA A DECISÃO.,1,0,0.38,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA. DESERÇÃO.,1,0,0.43,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA. MANDADA AMPLIAR A MATERIA DE FACTO,1,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA. MANDADA AMPLIAR A MATÉRIA DE FACTO,1,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA. MANDADA AMPLIAR A MATÉRIA DE FACTO.,1,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE A REVISTA..,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTA; BAIXA DOS AUTOS À 1ª INSTÂNCIA,1,0,0.34,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE A REVISTAS,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE E BAIXA DO PROCESSO À RELAÇÃO,1,0,0.37,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCIALMENTE E REVISTA,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE E REVOGANDO-SE O ACÓRDÃO RECORRIDO,1,0,0.32,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE O PEDIDO DE DISPENSA DO REMANESCENTE,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE REVISTA AOS AA. E NEGADA REVISTA AOS RR.,1,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE REVISTA DA 2ª RÉ. NÃO TOMA CONHECIMENTO DA REVISTA DA 1ª RÉ,1,0,0.28,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE REVISTA DA RÉ E NEGADA A DA AUTORA,1,0,0.32,Negar provimento,0,rule
Decisão,CONCEDIDA PARCIALMENTE REVISTA R.,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE TODAS AS REVISTAS,1,0,0.43,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE TODOS AS REVISTAS,1,0,0.43,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE UMA DAS REVISTAS E PREJUDICADA A OUTRA,1,0,0.33,Conceder provimento parcialmente,0,rule
Decisão,"CONCEDIDA PARCIALMENTE À RÉ, NEGADA A REVISTA DO AUTOR.",1,0,0.35,Negar provimento,0,rule
Decisão,"CONCEDIDA PARCIALMENTE À RÉ, NEGADA REV. AA",1,0,0.40,Negar provimento,1,rule:multi-part
Decisão,"CONCEDIDA PARCIALMENTE, COM ANULAÇÃO DO ACÓRDÃO",1,0,0.36,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMENTE. ANULADO O ACÓRDÃO RECORRIDO,1,0,0.35,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTE. BAIXA DOS AUTOS À RELAÇÃO,1,0,0.41,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA PARCIALMENTEA REVISTA.,1,0,0.42,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMETE,1,0,0.59,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMNETE,1,0,0.56,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMNETE A REVISTA,1,0,0.38,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA PARCIALMNETE A REVISTAE BAIXA DOS AUTOS À RELAÇÃO,1,0,0.36,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCILAMENTE A REVISTA,1,0,0.41,Conceder provimento,0,rule
Decisão,CONCEDIDA PARCILAMENTE A REVISTA E BAIXA DOS AUTOS,1,0,0.44,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCILAMENTE A REVISTA E BAIXA DOS AUTOS À RELAÇÃO,1,0,0.37,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA PARCILAMENTE A REVISTA.,1,0,0.41,Conceder provimento,0,rule
Decisão,CONCEDIDA PARCILMENTE A REVISTA,1,0,0.44,Conceder provimento,0,rule
Decisão,CONCEDIDA PARCILMENTE A REVISTA.,1,0,0.44,Conceder provimento,0,rule
Decisão,CONCEDIDA PARICALMENTE A REVISTA,1,0,0.41,Conceder provimento,0,rule
Decisão,CONCEDIDA PARICLAMENTE.,1,0,0.59,Conceder provimento,0,rule
Decisão,CONCEDIDA PERCIALMENTE A REVISTA.,1,0,0.41,Conceder provimento,0,rule
Decisão,CONCEDIDA PRCIALMENTE,1,0,0.62,Conceder provimento,0,rule
Decisão,CONCEDIDA PROVIMENTO PARCIAL,1,0,0.75,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA REVISTA / ORDENADA A BAIXA À RELAÇÃO.,1,0,0.33,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDA REVISTA AOS AUTORES,1,0,0.48,Conceder provimento,0,rule
Decisão,CONCEDIDA REVISTA COM REENVIO,1,0,0.45,Ordenar baixa dos autos,0,rule
Decisão,"CONCEDIDA REVISTA FF, AA, DD",1,0,0.38,Conceder provimento,0,rule
Decisão,CONCEDIDA REVISTA PARCIAL AOS RÉUS. NEGADA A REVISTA AOS AUTORES,1,0,0.31,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA REVISTA R.; CONCEDIDA PARCIALMENTE REVISTA A.,1,0,0.43,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDA REVISTA RÉ.,1,0,0.45,Conceder provimento,0,rule
Decisão,CONCEDIDA REVISTA À AUTORA,1,0,0.42,Conceder provimento,0,rule
Decisão,CONCEDIDA REVISTA À RÉ NEGADA REVISTA À AUTORA,1,0,0.35,Negar provimento,0,rule
Decisão,"CONCEDIDA, EM PARTE, A REVISTA DA EXECUTADA/OPONENTE",1,0,0.38,Conceder provimento parcialmente,0,rule
Decisão,"CONCEDIDA, EM PARTE, A REVISTA DO EXEQUENTE.",1,0,0.40,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDA. ANULADO O ACÓRDÃO,1,0,0.32,Conceder provimento,1,rule:multi-part
Decisão,CONCEDIDA. REMESSA DOS AUTOS AO TRIBUNAL RECORRIDO,1,0,0.30,Conceder provimento,1,rule:multi-part
Decisão,CONCEDIDA. REMETIDO O PROCESSO AO TRIBUNAL RECORRIDO.,1,0,0.31,Conceder provimento,1,rule:multi-part
Decisão,CONCEDIDA; BAIXA DOS AUTOS,1,0,0.73,Ordenar baixa dos autos,0,rule
Decisão,CONCEDIDADA A REVISTA.,1,0,0.43,Conceder provimento,0,rule
Decisão,CONCEDIDAN A REVISTA DETERMINANDO A DEVOLUÇÃO DOS AUTOS À RELAÇÃO,1,0,0.28,Conceder provimento,0,rule
Decisão,CONCEDIDAS A REVISTAS,1,0,0.43,Conceder provimento,0,rule
Decisão,CONCEDIDAS AS REVISTAS PRINCIPAIS. NEGADA A REVISTA SUBORDINADA,1,0,0.27,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDAS AS REVISTAS.,1,0,0.41,Conceder provimento,0,rule
Decisão,CONCEDIDAS EM PARTE AS REVISTAS,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDAS EM PARTE AS REVISTAS PRINCIPAL E SUBORDINADAS E REJEITADAS EM PARTE AS REVISTAS SUBORDINADAS,1,0,0.21,Rejeitar,0,rule
Decisão,CONCEDIDAS EM PARTES AMBAS AS REVISTAS,1,0,0.34,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDAS PARCIALMENTE AMBAS AS REVISTAS,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDAS PARCIALMENTE AS REVISTAS E ANULADO O ACÓRDÃO RECORRIDO,1,0,0.31,Anular,0,rule
Decisão,CONCEDIDAS PARCIALMENTE AS REVISTAS.,1,0,0.40,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO A REVISTA,1,0,0.47,Conceder provimento,0,rule
Decisão,CONCEDIDO A REVISTA DETERMINANDO A REMESSA DO PROCESSO À RELAÇÃO,1,0,0.30,Remeter os autos,0,rule
Decisão,CONCEDIDO O AGRAVO,1,0,0.42,Conceder provimento,0,rule
Decisão,CONCEDIDO PARCIAL PROVIMENTO À REVISTA,1,0,0.47,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PARCIAL PROVIMENTO ÀS REVISTAS,1,0,0.47,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PARCIALMENTE O RECURSO,1,0,0.44,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PARCIALMENTE O RECURSO DE REVISTA,1,0,0.42,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PARCIALMENTE O RECURSO.,1,0,0.44,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PARCIALMENTE PROVIMENTO AO RECURSO INTERPOSTO PELO ARGUIDO CC (DO ACÓRDÃO DE 25/06/2014).,1,0,0.26,Conceder provimento parcialmente,0,rule
Decisão,"CONCEDIDO PROVIMENTO AO AGRAVO, FICANDO PREJUDICADO O CONHECIMENTO DA REVISTA",1,0,0.36,Conceder provimento,0,rule
Decisão,CONCEDIDO PROVIMENTO AO RECURSO DO AA; CONCEDIDO PARCIALMENTE O RECURSO DO BB.,1,0,0.39,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PROVIMENTO AO RECURSO DO ARGUIDO E ANULA-SE O DOUTO ACÓRDÃO RECORRIDO.,1,0,0.33,Conceder provimento,0,rule
Decisão,"CONCEDIDO PROVIMENTO AO RECURSO DOS AUTORES; CONCEDIDO PROVIMENTO PARCIAL AO RECURSO DA RÉ J..., LDA",1,0,0.29,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDO PROVIMENTO AO RECURSO E REVOGADO O ACÓRDÃO RECORRIDO,1,0,0.35,Revogar,0,rule
Decisão,CONCEDIDO PROVIMENTO AOS RECURSOS.,1,0,0.55,Conceder provimento,0,rule
Decisão,CONCEDIDO PROVIMENTO COM REMESSA À RELAÇÃO,1,0,0.50,Remeter os autos,0,rule
Decisão,CONCEDIDO PROVIMENTO E ANULADO O ACÓRDÃO RECORRIDO,1,0,0.44,Anular,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL A AMBOS OS RECURSOS,1,0,0.56,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL AO RECURSO DA DEMANDADA E NEGADO PROVIMENTO AO DAS DEMANDANTES,1,0,0.33,Negar provimento,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL AO RECURSO DA OCIDENTAL. NEGADO PROVIMENTO AO RECURSO DO INTERVENIENTE,1,0,0.30,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDO PROVIMENTO PARCIAL AO RECURSO PRINCIPAL,1,0,0.55,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL E ANULADO ACÓRDÃO DA RELAÇÃO,1,0,0.49,Anular,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL À REVISTA DAS RÉS. CONCEDIDA PROVIMENTO À REVISTA DAS AUTORAS,1,0,0.33,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDO PROVIMENTO PARCIAL À REVISTA DO AUTOR E NEGADA PROVIMENTO AO RECURSO DO RÉU,1,0,0.35,Negar provimento,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL À REVISTA DO AUTOR. NEGADO PROVIMENTO À REVISTA DA RÉ,1,0,0.37,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONCEDIDO PROVIMENTO PARCIAL À REVISTA E ANULADO O ACÓRDÃO RECORRIDO,1,0,0.41,Anular,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL À REVISTA E ANULADO PARCIALMENTE O ACÓRDÃO,1,0,0.42,Anular,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL À REVISTA E REMETIDO O PROCESSO À RELAÇÃO,1,0,0.40,Remeter os autos,0,rule
Decisão,CONCEDIDO PROVIMENTO PARCIAL ÀS REVISTAS,1,0,0.68,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO PROVIMENTO À IMPUGNAÇÃO,1,0,0.58,Conceder provimento,0,rule
Decisão,CONCEDIDO PROVIMENTO À REVISTA DA AUTORA E NEGADO PROVIMENTO À AMPLIAÇÃO SUBSIDIÁRIA DA REVISTA,1,0,0.27,Negar provimento,0,rule
Decisão,CONCEDIDO PROVIMENTO À REVISTA DA AUTORA. NÃO CONHECIMENTO DA AMPLIAÇÃO DO RECURSO. CONCEDIDO PROVIMENTO PARCIAL À REVISTA DA RÉ. DETERMINAÇÃO QUE O PROCESSO REGRESSE À RELAÇÃO PARA CONHECIMENTO  ??   . REVOGAÇÃO DO ACÓRDÃO RECORRIDO,1,0,0.14,Conceder provimento parcialmente,1,rule:multi-part
Decisão,"CONCEDIDO PROVIMENTO À REVISTA DE AXA VERSICHERUNG AG E NEGADO PROVIMENTO À REVISTA DE JOSÉ GONÇALVES DE SOUSA MARTINS & CA., LDA.",1,0,0.21,Negar provimento,1,rule:multi-part
Decisão,CONCEDIDO PROVIMENTO À REVISTA E ANULADO O ACORDÃO RECORRIDO. DETERMINADA A REMESSA À RELAÇÃO,1,0,0.28,Anular,1,rule:multi-part
Decisão,CONCEDIDO PROVIMENTO À REVISTA E ANULADO O ACÓRDÃO RECORRIDO,1,0,0.38,Anular,0,rule
Decisão,CONCEDIDO PROVIMENTO À REVISTA E DETERMINADO O ENVIO À RELAÇÃO,1,0,0.40,Conceder provimento,0,rule
Decisão,"CONCEDIDO PROVIMENTO, EM PARTE, AOS RECURSOS DOS ARGUIDOS BB E CC",1,0,0.37,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDO QUANTO A CUSTAS E INDEFERIDA A RECLAMAÇÃO,1,0,0.27,Indeferir,0,rule
Decisão,"CONCEDIDO, EM PARTE, PROVIMENTO À REVISTA",1,0,0.46,Conceder provimento parcialmente,0,rule
Decisão,CONCEDIDOPROVIMENTO,1,0,0.84,Conceder provimento,0,rule
Decisão,CONCEEDIDA PARCIALMENTE,1,0,0.63,Conceder provimento parcialmente,1,fallback:unparsed
Decisão,CONCEIDA A REVISTA E REPRISTINA A DECISÃO DA 1ª INSTÂNCIA,1,0,0.35,Conceder provimento,1,fallback:unparsed
Decisão,CONCEIDDA EM PARTE,1,0,0.41,Conceder provimento parcialmente,1,fallback:unparsed
Decisão,CONCESSÃO PARCIAL DO PROVIMENTO,1,0,0.55,Conceder provimento parcialmente,0,rule
Decisão,CONDEDIDA,1,0,0.33,Conceder provimento,0,rule
Decisão,CONDEDIDA REVISTA R. IMPROCEDENTE PRETENSÃO DOS AA.,1,0,0.34,Conceder provimento parcialmente,1,rule:multi-part
Decisão,CONDENADO O RECORRENTE COMO LITIGANTE DE MÁ FÉ.,1,0,0.30,Sem informação,1,fallback:unparsed
Decisão,CONDENAR A RECORRENTE NAS CUSTAS DA REVISTA.,1,0,0.37,Sem informação,1,fallback:unparsed
Decisão,CONDENAÇÃO,1,0,0.40,Sem informação,1,fallback:unparsed
Decisão,CONDENAÇÃO.,1,0,0.40,Sem informação,1,fallback:unparsed
Decisão,CONF. DESPACHO DO RELATOR,1,0,0.36,Sem informação,1,fallback:unparsed
Decisão,CONFIRMADA A DECISÃO RECLAMADA,1,0,0.30,Confirmar,0,rule
Decisão,CONFIRMADA A DECISÃO SINGULAR,1,0,0.31,Confirmar,0,rule
Decisão,CONFIRMADA A DECISÃO. FIXADA JURISPRUDÊNCIA.,1,0,0.44,Confirmar,1,rule:multi-part
Decisão,CONFIRMADA A DECISÃO. NEGADO PROVIMENTO.,1,0,0.41,Confirmar,1,rule:multi-part
Decisão,CONFIRMADA A DECISÃO. ORDENADA A BAIXA DO PROCESSO.,1,0,0.32,Confirmar,1,rule:multi-part
Decisão,CONFIRMADA A DECISÃO. TIRADO ASSENTO.,1,0,0.33,Confirmar,1,rule:multi-part
Decisão,CONFIRMADA A RECLAMAÇÃO,1,0,0.39,Confirmar,0,rule
Decisão,CONFIRMADA A REVISTA.,1,0,0.45,Confirmar,0,rule
Decisão,CONFIRMADA DECISÃO.,1,0,0.44,Confirmar,0,rule
Decisão,CONFIRMADO DESPACHO DA RELATORA,1,0,0.29,Confirmar,0,rule
Decisão,CONFIRMADO DESPACHO DO RELATOR,1,0,0.30,Confirmar,0,rule
Decisão,CONFIRMADO O ACORDÃO RECORRIDO,1,0,0.30,Confirmar,0,rule
Decisão,CONFIRMADO O DESPACHO DA RELATORA,1,0,0.30,Confirmar,0,rule
Decisão,CONFIRMADO O DESPACHO DO RELATOR,1,0,0.31,Confirmar,0,rule
Decisão,CONFIRMADO O DESPACHO DO RELATOR.,1,0,0.31,Confirmar,0,rule
Decisão,CONFIRMADO O DESPACHO RECLAMADO DA REVISTA DA RÉ. NEGADA A REVISTA DO AUTOR,1,0,0.24,Confirmar,1,rule:multi-part
Decisão,CONFIRMADO O DESPACHO RECLAMADO.,1,0,0.29,Confirmar,0,rule
Decisão,CONFIRMAR A DECISÃO DA RELAÇÃO,1,0,0.33,Sem informação,1,fallback:unparsed
Decisão,CONFIRMAR A DECISÃO RECLAMADA,1,0,0.31,Sem informação,1,fallback:unparsed
Decisão,CONFIRMAR A REVISTA.,1,0,0.47,Sem informação,1,fallback:unparsed
Decisão,CONFIRMAR O ACÓRDÃO RECORRIDO.,1,0,0.31,Sem informação,1,fallback:unparsed
Decisão,"CONFIRMAR, NA ÍNTEGRA, O ACÓRDÃO RECORRIDO;",1,0,0.29,Sem informação,1,fallback:unparsed
Decisão,CONHECIMENTO DO RECURSO,1,0,0.34,Sem informação,1,fallback:unparsed
Decisão,CONSIDERADO COMPETENTE O STJ PARA CONHECER O RECURSO INTERPOSTO DO ACÓRDÃO PROFERIDO EM PRIMEIRA INSTÂNCIA,1,0,0.21,Sem informação,1,fallback:unparsed
Decisão,CONSIDERADO COMPETENTE O TEP DE ÉVORA,1,0,0.32,Sem informação,1,fallback:unparsed
Decisão,CONSIDERADO COMPETENTE O TR COIMBRA,1,0,0.40,Sem informação,1,fallback:unparsed
Decisão,Conceder em parte a revista,1,0,0.48,Conceder provimento parcialmente,0,rule
Decisão,Concedida Parcialmente a Revista,1,0,0.41,Conceder provimento parcialmente,0,rule
Decisão,Concedida a Revista da A (em parte) e negada a Revista da R e devolução dos autos quanto à perda de rendimento,1,0,0.22,Negar provimento,0,rule
Decisão,Concedida a Revista e anulado o Acórdão recorrido,1,0,0.35,Anular,0,rule
Decisão,Concedida a Revista e devolução à Relação,1,0,0.34,Conceder provimento,0,rule
Decisão,Concedida a Revista e repristinada a sentença da 1ª Instância,1,0,0.34,Conceder provimento,0,rule
Decisão,Concedida a Revista e revogado parcialmente o Acórdão,1,0,0.47,Revogar,0,rule
Decisão,"Concedida a Revista, anulando o Acórdão por omissão de pronúncia",1,0,0.30,Conceder provimento,0,rule
Decisão,"Concedida a Revista, determinando-se o prosseguimento dos autos",1,0,0.30,Prosseguir os autos,0,rule
